tiktok link,video views,comments,likes,video caption / description,video duration,shares,bookmarks / saves,sound link,video id,total followers,date posted,time posted,caption length,total hashtags,generic hashtags,unique hashtags,unique generic ratio,likes views ratio,log video views,days since start
https://www.tiktok.com/@chloemoser480/video/7262184029376613678,5535,17,677,my message requests are WACK,8,19,16,https://www.tiktok.com/music/original-sound-7262184025903696686,7262184029376613678,44700.0,2023-08-01,183,28,0,0,0,0.5,0.1223125564588979,8.619027497297505,32
https://www.tiktok.com/@chloemoser480/video/7262109902603291950,953,0,73,little walk to da beach:),13,0,2,https://www.tiktok.com/music/You-Are-a-Light-6751217411715762177,7262109902603291950,44700.0,2023-07-31,1335,25,0,0,0,0.5,0.0766002098635886,6.860663671448287,31
https://www.tiktok.com/@chloemoser480/video/7261771321070177579,1405,1,148,like i wish that brought in da big bucks,7,0,3,https://www.tiktok.com/music/original-sound-7254992494071384874,7261771321070177579,44700.0,2023-07-31,21,40,0,0,0,0.5,0.1053380782918149,7.24850407237061,31
https://www.tiktok.com/@chloemoser480/video/7260660970316369194,1355,9,165,woke up with this in my brain,23,3,13,https://www.tiktok.com/music/original-sound-7260658772203293483,7260660970316369194,44700.0,2023-07-28,32,29,0,0,0,0.5,0.1217712177121771,7.212294468500341,28
https://www.tiktok.com/@chloemoser480/video/7260350922310634795,621,1,37,i wuv my apartment at night times,25,0,0,https://www.tiktok.com/music/Youre-so-Satisfying-by-Chloe-Moser-7250654049161218859,7260350922310634795,44700.0,2023-07-27,269,33,0,0,0,0.5,0.0595813204508856,6.432940092739179,27
https://www.tiktok.com/@chloemoser480/video/7260345808350956843,847,1,72,a click five CLASSIC,67,0,5,https://www.tiktok.com/music/original-sound-7260345835857169194,7260345808350956843,44700.0,2023-07-27,250,20,0,0,0,0.5,0.0850059031877213,6.742880635791903,27
https://www.tiktok.com/@chloemoser480/video/7260291895765568810,1712,2,106,ur telling me that baby wrote this album??,5,0,0,https://www.tiktok.com/music/Head-Over-Heels-6991772871479527426,7260291895765568810,44700.0,2023-07-27,40,42,0,0,0,0.5,0.0619158878504672,7.44600149832412,27
https://www.tiktok.com/@chloemoser480/video/7260214861261491498,602,1,53,hiiii,21,0,1,https://www.tiktok.com/music/lalalala-7260214141430926122,7260214861261491498,44700.0,2023-07-26,1181,5,0,0,0,0.5,0.0880398671096345,6.401917196727186,26
https://www.tiktok.com/@chloemoser480/video/7259555198211755307,1228,9,182,i heard a sped up version of 505 and i had to learn it. its giving tenacious d,73,4,14,https://www.tiktok.com/music/original-sound-7259555217631660842,7259555198211755307,44700.0,2023-07-25,61,78,0,0,0,0.5,0.1482084690553746,7.113956109566034,25
https://www.tiktok.com/@chloemoser480/video/7259491348502334762,1527,7,179,planning a little masc-y fit for a show! deets on my insta :)),32,1,3,https://www.tiktok.com/music/Fill-the-Void-7123012330639607810,7259491348502334762,44700.0,2023-07-24,1254,62,0,0,0,0.5,0.1172233136869679,7.331714969726466,24
https://www.tiktok.com/@chloemoser480/video/7259468825802886442,771,2,81,i could never tell if i had a crush on andy samberg or if i just wanted to be him,19,0,1,https://www.tiktok.com/music/original-sound-6961134878482352898,7259468825802886442,44700.0,2023-07-24,1166,81,0,0,0,0.5,0.1050583657587548,6.648984550024776,24
https://www.tiktok.com/@chloemoser480/video/7258803777539542315,895,8,90,what do we think about this vibe,18,0,4,https://www.tiktok.com/music/original-sound-7258715024607202090,7258803777539542315,44700.0,2023-07-23,26,32,0,0,0,0.5,0.1005586592178771,6.79794041297493,23
https://www.tiktok.com/@chloemoser480/video/7258508325917068590,785,7,84,i recorded this all within the last 4 hours!! ,31,0,2,https://www.tiktok.com/music/original-sound-7258506544164244267,7258508325917068590,44700.0,2023-07-22,319,45,0,0,0,0.5,0.1070063694267516,6.666956792429207,22
https://www.tiktok.com/@chloemoser480/video/7258421182456761642,1618,5,212,you guys are kinda obsessed like…….,12,1,2,https://www.tiktok.com/music/original-sound-7258421175192161066,7258421182456761642,44700.0,2023-07-21,1421,35,0,0,0,0.5,0.1310259579728059,7.389563953677635,21
https://www.tiktok.com/@chloemoser480/video/7258021368476749099,810,6,68,decorating my place!!,35,0,0,https://www.tiktok.com/music/original-sound-7258021336444832555,7258021368476749099,44700.0,2023-07-20,1309,21,0,0,0,0.5,0.0839506172839506,6.698268054115413,20
https://www.tiktok.com/@chloemoser480/video/7257987211981819182,875,5,104,for all the girlies who just love playing the game ,82,2,11,https://www.tiktok.com/music/Egocentric-7055823258565740545,7257987211981819182,44700.0,2023-07-20,1177,50,0,0,0,0.5,0.1188571428571428,6.775366090936392,20
https://www.tiktok.com/@chloemoser480/video/7257402336719457578,574,3,50,american tune by paul simon !!! ,56,1,3,https://www.tiktok.com/music/original-sound-7257402349902170926,7257402336719457578,44700.0,2023-07-19,347,31,0,0,0,0.5,0.0871080139372822,6.354370040797351,19
https://www.tiktok.com/@chloemoser480/video/7257245677946703146,1262,5,161,I love when stevie goes alwAAaaAAaSyys alwAaAAAys ,15,3,6,https://www.tiktok.com/music/As-223715377220866048,7257245677946703146,44700.0,2023-07-18,1179,49,0,0,0,0.5,0.1275752773375594,7.141245122350491,18
https://www.tiktok.com/@chloemoser480/video/7256495805853420846,862,0,96,Replying to @Bennett Salt thank u!! this is one of my favs that ive done:),58,0,6,https://www.tiktok.com/music/original-sound-7256495807946361643,7256495805853420846,44700.0,2023-07-16,1149,74,0,0,0,0.5,0.111368909512761,6.760414691083428,16
https://www.tiktok.com/@chloemoser480/video/7256134757740891438,997,10,119,Replying to @Drew Moder finally recorded this! vocals arent offical but im so happy with it so far!!,22,0,8,https://www.tiktok.com/music/original-sound-7256134789546232619,7256134757740891438,44700.0,2023-07-15,1189,100,0,0,0,0.5,0.119358074222668,6.905753276311464,15
https://www.tiktok.com/@chloemoser480/video/7255708392063372586,812,2,54,its an adam sandler fit summer,12,0,0,https://www.tiktok.com/music/Dj-Khaled-Daily-This-Is-Called-What-7229381536825510699,7255708392063372586,44700.0,2023-07-14,974,30,0,0,0,0.5,0.0665024630541872,6.70073110954781,14
https://www.tiktok.com/@chloemoser480/video/7255154831982349614,1770,6,207,in middle school i used to bind my chest with tape so this is a good step ,41,0,4,https://www.tiktok.com/music/Don't-Lead-Me-On-7231957228751013889,7255154831982349614,44700.0,2023-07-13,266,73,0,0,0,0.5,0.1169491525423728,7.479299637782834,13
https://www.tiktok.com/@chloemoser480/video/7255097993257454891,1351,0,76,they arent even weird hehe i love my body friends,8,0,1,https://www.tiktok.com/music/Stp-using-this-sound-you-fgtz-7085448554202041134,7255097993257454891,44700.0,2023-07-13,45,49,0,0,0,0.5,0.0562546262028127,7.20934025660291,13
https://www.tiktok.com/@chloemoser480/video/7254782388213943594,1813,14,241,playing out of a bass amp slays!!!,40,2,13,https://www.tiktok.com/music/original-sound-7254782387253447467,7254782388213943594,44700.0,2023-07-12,261,34,0,0,0,0.5,0.1329288472145615,7.503289630675082,12
https://www.tiktok.com/@chloemoser480/video/7254261481041120554,708,1,37,this one hurted,6,0,1,https://www.tiktok.com/music/Don't-Lead-Me-On-7231957228751013889,7254261481041120554,44700.0,2023-07-10,1119,15,0,0,0,0.5,0.0522598870056497,6.563855526532128,10
https://www.tiktok.com/@chloemoser480/video/7254220868945972523,898,8,84,i will never get over this song (or any of josh dares discography),21,0,3,https://www.tiktok.com/music/Right-In-Front-Of-Me-7198055607495034881,7254220868945972523,44700.0,2023-07-10,962,66,0,0,0,0.5,0.0935412026726058,6.80128303447162,10
https://www.tiktok.com/@chloemoser480/video/7254210769745661226,1081,12,137,what should my wifi name be,34,0,1,https://www.tiktok.com/music/Right-In-Front-Of-Me-7198055607495034881,7254210769745661226,44700.0,2023-07-10,923,27,0,0,0,0.5,0.1267345050878816,6.9865664594064265,10
https://www.tiktok.com/@chloemoser480/video/7254075217939582250,1801,3,166,Replying to @nickstella98 catch you on the morrow fellow tallywackers!,8,4,4,https://www.tiktok.com/music/original-sound-7254075252437830442,7254075217939582250,44700.0,2023-07-10,397,70,0,0,0,0.5,0.0921710161021654,7.496652438168283,10
https://www.tiktok.com/@chloemoser480/video/7253969533336112426,603,2,45,i used to be so paranoid and now i can call the doctor on the phone all by myself:),26,0,2,https://www.tiktok.com/music/Pascal-6732110248032602113,7253969533336112426,44700.0,2023-07-09,1427,83,0,0,0,0.5,0.0746268656716417,6.403574197934815,9
https://www.tiktok.com/@chloemoser480/video/7253480804615982378,21300,36,2509,paul mccartney we need a dna test pls,12,118,68,https://www.tiktok.com/music/original-sound-7253480834311736110,7253480804615982378,44700.0,2023-07-08,970,37,0,0,0,0.5,0.1177934272300469,9.966509298952284,8
https://www.tiktok.com/@chloemoser480/video/7253215380083363118,2765,14,351,#stitch with @chloemoser who is that girly girl,33,0,4,https://www.tiktok.com/music/Egocentric-7055823258565740545,7253215380083363118,44700.0,2023-07-07,1380,0,1,0,1,1.0,0.1269439421338155,7.925157512224703,7
https://www.tiktok.com/@chloemoser480/video/7253178892784061738,730,2,58,Replying to @Ben w for the day!!! converted another person to the moser clan!,9,1,1,https://www.tiktok.com/music/Egocentric-7055823258565740545,7253178892784061738,44700.0,2023-07-07,1238,77,0,0,0,0.5,0.0794520547945205,6.594413459749778,7
https://www.tiktok.com/@chloemoser480/video/7252746954600385835,1115,9,99,Replying to @amanda one of my favs,15,1,1,https://www.tiktok.com/music/Egocentric-7055823258565740545,7252746954600385835,44700.0,2023-07-06,1002,34,0,0,0,0.5,0.0887892376681614,7.017506142941256,6
https://www.tiktok.com/@chloemoser480/video/7252502785412025646,915,5,92,u guys are so satisfying fying fying,15,0,0,https://www.tiktok.com/music/Youre-so-Satisfying-by-Chloe-Moser-7250654049161218859,7252502785412025646,44700.0,2023-07-06,54,36,0,0,0,0.5,0.1005464480874317,6.82001636467413,6
https://www.tiktok.com/@chloemoser480/video/7252117986557971755,1055,0,114,Replying to @Jason 🌒 i still cant get this DANCE DOWN OMG,11,0,2,https://www.tiktok.com/music/dont-lead-me-on-presave-nowwww-7212731940955441962,7252117986557971755,44700.0,2023-07-05,1,57,0,0,0,0.5,0.1080568720379147,6.962243464266207,5
https://www.tiktok.com/@chloemoser480/video/7252020030680911150,1666,2,172,my brain is like a cinderblock,6,2,2,https://www.tiktok.com/music/original-sound-7033719822487669506,7252020030680911150,44700.0,2023-07-04,1061,30,0,0,0,0.5,0.1032412965186074,7.418780882750794,4
https://www.tiktok.com/@chloemoser480/video/7252004955622608171,10500,4,667,love her but DAMB her music messes me up,10,3,15,https://www.tiktok.com/music/Right-Side-of-My-Neck-6786612892650178561,7252004955622608171,44700.0,2023-07-04,1003,40,0,0,0,0.5,0.0635238095238095,9.259225769705994,4
https://www.tiktok.com/@chloemoser480/video/7251294382027001134,705,2,52,Replying to @jasewit_thecase im glad u guys like dis one heehee,14,0,0,https://www.tiktok.com/music/dont-lead-me-on-presave-nowwww-7212731940955441962,7251294382027001134,44700.0,2023-07-02,1125,63,0,0,0,0.5,0.0737588652482269,6.559615237493242,2
https://www.tiktok.com/@chloemoser480/video/7250693060022275374,7714,18,1035,anyone else have that Counting Change Anxiety?,28,60,32,https://www.tiktok.com/music/original-sound-7250693075651627818,7250693060022275374,44700.0,2023-07-01,232,46,0,0,0,0.5,0.134171635986518,8.950921764797261,1
https://www.tiktok.com/@chloemoser480/video/7250655094432140590,625,1,84,ty for 30k streams on this one hehe ,18,1,2,https://www.tiktok.com/music/Youre-so-Satisfying-by-Chloe-Moser-7250654049161218859,7250655094432140590,44700.0,2023-07-01,85,35,0,0,0,0.5,0.1344,6.439350371100098,1
https://www.tiktok.com/@chloemoser480/video/7250367090832477483,704,1,66,i cant remember why but she was mad af for some reason ,21,0,1,https://www.tiktok.com/music/Tell-Me-7157800533758052353,7250367090832477483,44700.0,2023-06-30,407,54,0,0,0,0.5,0.09375,6.558197802812269,0
https://www.tiktok.com/@heynothingatl/video/7351881767206391086,1800000,5140,274700,this was was the last song we wrote in Maine. its called “Maine”. #emo #harmony #indiefolk #emofolk #modernbaseball #midwestemo ,147,16500,55400,https://www.tiktok.com/music/Maine-7351881911941008170,7351881767206391086,281300.0,2024-03-29,1216,65,6,0,6,1.0,0.1526111111111111,14.403297778421797,267
https://www.tiktok.com/@heynothingatl/video/7349654664457080107,784900,2662,112400,one of the songs we wrote in maine this ones called “the sink” #harmony #song #indiefolk #folkpunk #thefrontbottoms #music ,99,6610,19600,https://www.tiktok.com/music/The-Sink-out-April-10th-7349654801258548014,7349654664457080107,281300.0,2024-03-23,1214,62,6,2,4,0.6666666666666666,0.1432029557905465,13.573312874161743,261
https://www.tiktok.com/@heynothingatl/video/7398238550782709034,14000,66,2455,the sink live in atlanta! thanks for sellin out these shows and coming with so much energy ahhh lets do this forever. #livemusic #heynothing #folkpunk #concert ,23,56,77,https://www.tiktok.com/music/original-sound-7398238456121527082,7398238550782709034,281300.0,2024-08-01,1104,117,4,1,3,0.75,0.1753571428571428,9.546884034617923,392
https://www.tiktok.com/@heynothingatl/video/7397925143969795370,1801,15,223,Our live session with Pigions and Planes is out now!!!! Go watch it with your uncle on his uncomfortably small love seat!!! Lincoln boi!,46,6,11,https://www.tiktok.com/music/original-sound-7397925105701129006,7397925143969795370,281300.0,2024-07-31,1328,136,0,0,0,0.5,0.1238200999444752,7.496652438168283,391
https://www.tiktok.com/@heynothingatl/video/7394219361919094062,19900,70,2446,i love billie eilish i love billie eilish #billieeilish #cover ,56,57,92,https://www.tiktok.com/music/original-sound-7394219349147454254,7394219361919094062,281300.0,2024-07-21,1347,41,2,0,2,1.0,0.1229145728643216,9.898525260706313,381
https://www.tiktok.com/@heynothingatl/video/7390417127829703979,61800,178,9527,this video is so cold and wet.,69,172,622,https://www.tiktok.com/music/original-sound-7390417141431946026,7390417127829703979,281300.0,2024-07-11,993,30,0,0,0,0.5,0.1541585760517799,11.03167482454464,371
https://www.tiktok.com/@heynothingatl/video/7388227186349837614,203200,853,33800,"good morrow. we made vinyl records of all the maine songs, with acoustic versions and a previously unreleased bonus track. you can find that on our bandcamp. july the 4th be with you. full vid out now. bazinga. ",150,1702,4198,https://www.tiktok.com/music/original-sound-7388227225864227627,7388227186349837614,281300.0,2024-07-05,1134,210,0,0,0,0.5,0.1663385826771653,12.221950915934196,365
https://www.tiktok.com/@heynothingatl/video/7383002238555360554,33800,148,5236,"last year in late july/early august, we took a trip to Maine to decompress and meditate on things that were happening in our lives. we never planned to write any of these songs but as soon as we got there, they poured out. these are the most vulnerable songs we’ve written to date and we knew we wanted to wait until we were sure the right people would hear it before we released it. Our EP Maine is now yours forever, thanks for sticking with us and if you found us through Maine, we’re so glad you’re here. this song is called Piece of You. full performance is on our yt. #midwestemo #folk #emo ",62,163,307,https://www.tiktok.com/music/Piece-of-You-7378977925213390849,7383002238555360554,281300.0,2024-06-21,1019,573,3,0,3,1.0,0.1549112426035503,10.428245666832275,351
https://www.tiktok.com/@heynothingatl/video/7382322924037885214,32100,110,4534,piece of you out friday,36,71,226,https://www.tiktok.com/music/Piece-of-You-7378977925213390849,7382322924037885214,281300.0,2024-06-19,1263,23,0,0,0,0.5,0.1412461059190031,10.376642461280849,349
https://www.tiktok.com/@heynothingatl/video/7381948780964220190,36100,219,5328,full EP comes out this friday. this is the last track. its called “Piece of You”. ,164,227,494,https://www.tiktok.com/music/original-sound-7381948801474513695,7381948780964220190,281300.0,2024-06-18,1251,81,0,0,0,0.5,0.147590027700831,10.494075844768336,348
https://www.tiktok.com/@heynothingatl/video/7377132721459842350,32500,196,4070,"if you were hesitating coming to a hey, nothing show because you dont have any new dance moves, here ya go! we’d love to see u pull these out. fresh!  here are the days and cities we are playing: Los Angeles, CA (sold out) - 7/16 San Francisco, CA - 7/17 Seattle, WA - 7/19 Denver, CO (sold out) - 7/21 Chicago, IL - 7/23 Atlanta, GA - 7/26 Nashville, TN - 7/27 hope to see you moving and groovying. tickets on sale now.  #livemusic #dance #music #concerts #dancing #moves #emo ",76,172,155,https://www.tiktok.com/music/original-sound-7377132745782250282,7377132721459842350,281300.0,2024-06-05,1282,420,7,2,5,0.7142857142857143,0.1252307692307692,10.389026137075234,335
https://www.tiktok.com/@heynothingatl/video/7375233514268003626,18300,109,2330,"holy balls we are going on tour. maine summer tour. this july. tickets on sale now! shlink in shbio.  Los Angeles, CA (sold out) - 7.16 San Francisco, CA - 7.17 Seattle, WA - 7.19 Denver, CO (sold out) - 7.21 Chicago, IL - 7.23 Atlanta, GA - 7.26 Nashville, TN - 7.27",24,39,58,https://www.tiktok.com/music/original-sound-7375233540264577835,7375233514268003626,281300.0,2024-05-31,1112,267,0,0,0,0.5,0.1273224043715847,9.814710982145282,330
https://www.tiktok.com/@heynothingatl/video/7374163510474853674,35300,113,4518,very huge news tomorrow perhaps we will get to meet you in july. #emofolk #yearning #summer #heynothing #wearedefinitelynotgoingontourthisjuly ,12,58,177,https://www.tiktok.com/music/Maine-7355907182350764033,7374163510474853674,281300.0,2024-05-28,1280,64,5,0,5,1.0,0.1279886685552408,10.471666571132038,327
https://www.tiktok.com/@heynothingatl/video/7370003555287158058,19000,61,1676,yall f’n w timeline? full vid out on the youtubes. filmed and edited by @Stephen Payne engineered/mixed/mastered by @Tommy Trautwein #emofolk #pinegrove #emo #folk ,67,36,88,https://www.tiktok.com/music/original-sound-7370003650258684715,7370003555287158058,281300.0,2024-05-17,978,132,4,0,4,1.0,0.0882105263157894,9.852246888342531,316
https://www.tiktok.com/@heynothingatl/video/7368561191846841646,55000,173,6831,"today i was at the bookstore, in the music biography section, and one of the prettiest people ive ever seen came in and stood right next to me. i never got her number and now its haunting me. banging my head against the wall. girl in the blue sweatshirt at half price books in marietta. if ur seeing this. sup. anyway this song is about almost exactly that. it comes out in two days. this was shot by the incredible @Stephen Payne and recorded by @Tommy Trautwein #emo #emofolk #folk #harmony #midwestemo ",124,156,523,https://www.tiktok.com/music/original-sound-7368561267243617066,7368561191846841646,281300.0,2024-05-13,1141,463,5,0,5,1.0,0.1242,10.915106645867503,312
https://www.tiktok.com/@heynothingatl/video/7367850209415531819,37700,96,4690,this song comes out in 4 days tell ur moms! #harmony #modernbaseball #emofolk #midwestemo #maine #folk ,41,92,306,https://www.tiktok.com/music/original-sound-7367850249152383787,7367850209415531819,281300.0,2024-05-11,1261,43,6,0,6,1.0,0.1244031830238726,10.537441898283252,310
https://www.tiktok.com/@heynothingatl/video/7367500938874981674,31900,95,3458,lil old tyler childers cover 4 ya. #tylerchilders #country #folk #indiefolk #music #harmony ,73,79,233,https://www.tiktok.com/music/original-sound-7367500981199784746,7367500938874981674,281300.0,2024-05-10,1346,34,6,1,5,0.8333333333333334,0.1084012539184953,10.37039263624398,309
https://www.tiktok.com/@heynothingatl/video/7367051573731642666,46100,197,5534,TIMELINE COMES OUT MAY 15th!!! its the third song we wrote in maine and we swear were not as stalkery as this song makes us seem   #mattmorris #music #fun #twoboys #kingshit #blessed #gunk,147,147,447,https://www.tiktok.com/music/original-sound-7367051617360694058,7367051573731642666,281300.0,2024-05-09,1042,128,7,1,6,0.8571428571428571,0.1200433839479392,10.738589920723442,308
https://www.tiktok.com/@heynothingatl/video/7366375098758024491,421300,1269,51800,"we are currently in maine workin on some new stuff for u but for now enjoy this beautiful video shot by @Stephen Payne in athens, ga last month #midwestemo #modernbaseball #emofolk #folk #indiefolk ",138,3166,5462,https://www.tiktok.com/music/original-sound-7366375169033702190,7366375098758024491,281300.0,2024-05-07,1297,143,5,0,5,1.0,0.1229527652504153,12.951102821569798,306
https://www.tiktok.com/@heynothingatl/video/7363398539520560427,50600,217,5604,i wanna be part of your timeline #emofolk #midwestemo #harmony #modernbaseball #maine ,50,138,358,https://www.tiktok.com/music/original-sound-7363398585582406442,7363398539520560427,281300.0,2024-04-29,1267,32,5,0,5,1.0,0.1107509881422924,10.831726617926124,298
https://www.tiktok.com/@heynothingatl/video/7362970989384174891,1800000,1435,387700,"“and in that moment, i swear we were infinite” or smthn idk. #theperksofbeingawallflower #pittsburgh #pennsylvania ",17,14500,34300,https://www.tiktok.com/music/suono-originale---New60s70srevenge-7301650918177049377,7362970989384174891,281300.0,2024-04-28,1048,60,3,0,3,1.0,0.2153888888888888,14.403297778421797,297
https://www.tiktok.com/@heynothingatl/video/7360742435217100075,1500000,4517,173000,the sink is out! maine is out! music! #emofolk #harmony #midwestemo #thefrontbottoms #folkpunk #indiefolk #folk ,104,13200,22500,https://www.tiktok.com/music/original-sound-7360742632420543275,7360742435217100075,281300.0,2024-04-22,1040,37,7,0,7,1.0,0.1153333333333333,14.220976332738882,291
https://www.tiktok.com/@heynothingatl/video/7358189207816293675,58400,248,6169,the stink is lowkey OUT! the hugest thanks to ed from @The 502s for moral support while we lip sync for this silly silly app. #modernbaseball #emo #emofolk #indiefolk #folkpunk #violentfemmes #thefrontbottoms ,55,121,266,https://www.tiktok.com/music/The-Sink-out-now-7358184123569048363,7358189207816293675,281300.0,2024-04-15,1212,125,7,0,7,1.0,0.1056335616438356,10.975088291957388,284
https://www.tiktok.com/@heynothingatl/video/7356667028507266347,257000,969,25000,this song comes out on the 17th thank u for all the love! #harmony #midwestemo #modernbaseball #maine #indiefolk #emo ,105,1645,4121,https://www.tiktok.com/music/original-sound-7356667129544018734,7356667028507266347,281300.0,2024-04-11,1065,57,6,0,6,1.0,0.0972762645914396,12.456835254920373,280
https://www.tiktok.com/@heynothingatl/video/7356339444791643435,243900,1054,38100,THE SINK IS OUT!!!!!!!!!!!!!!!!!!!!!!!!!!ARE YOU JAZZED #acoustic #original #interesting #cool #meep #morp #wowza ,104,1733,3732,https://www.tiktok.com/music/original-sound-7356339527973538603,7356339444791643435,281300.0,2024-04-10,1234,55,7,2,5,0.7142857142857143,0.1562115621156211,12.404517684236607,279
https://www.tiktok.com/@heynothingatl/video/7355591701798358318,56200,158,7226,The Sink comes out tomorrow night at midnight #folkpunk #violentfemmes #midwestemo #maine #indiefolk #harmony ,43,150,606,https://www.tiktok.com/music/The-Sink-7353433695635703809,7355591701798358318,281300.0,2024-04-08,1212,45,6,0,6,1.0,0.128576512455516,10.936689829317784,277
https://www.tiktok.com/@heynothingatl/video/7351086954219506990,78700,167,8222,this is the first verse of The Sink. full version out 4/10. #emo #folkpunk #thefrontbottoms #song #harmony #music ,85,217,833,https://www.tiktok.com/music/original-sound-7351087071622155051,7351086954219506990,281300.0,2024-03-27,1012,59,6,2,4,0.6666666666666666,0.1044726810673443,11.273411140805074,265
https://www.tiktok.com/@heynothingatl/video/7350392471714647339,75000,155,7961,Replying to @ash mark yr calendars The Sink come out on April 10th. thanks for all the love on this one guys :) #folkpunk #thefrontbottoms #song #harmony #indiefolk #music ,41,161,1123,https://www.tiktok.com/music/The-Sink-out-April-10th-7349654801258548014,7350392471714647339,281300.0,2024-03-25,1197,111,6,2,4,0.6666666666666666,0.1061466666666666,11.225256725762891,263
https://www.tiktok.com/@heynothingatl/video/7348936102486674734,59700,126,5247,this song kinda sounds stalky in retrospect but its actually really wholesome i promise. #music #indiefolk #emo #harmony #song ,66,113,486,https://www.tiktok.com/music/original-sound-7348936154450365230,7348936102486674734,281300.0,2024-03-21,1305,88,5,2,3,0.6,0.0878894472361809,10.997104049659168,259
https://www.tiktok.com/@heynothingatl/video/7347804288111971614,63200,217,6957,original song alice baby yea baby #cool #fun #interesting #music #folk #rock #acoustic #flatulencia ,126,256,797,https://www.tiktok.com/music/original-sound-7347804473349245727,7347804288111971614,281300.0,2024-03-18,1234,33,8,2,6,0.75,0.1100791139240506,11.05407540279458,256
https://www.tiktok.com/@heynothingatl/video/7345955463990725919,30100,53,1788,,23,16,51,https://www.tiktok.com/music/Lost-Boys-out-3.14-7342604735902452523,7345955463990725919,281300.0,2024-03-13,1259,3,0,0,0,0.5,0.0594019933554817,10.31231367277647,251
https://www.tiktok.com/@heynothingatl/video/7344119359591189790,28900,72,2325,this is what its come to. plz make thirst edits of us. lost boys out 3/14. #fortitude #bestfriend #lostboys #vampires #ghost #music #ghouls ,35,13,93,https://www.tiktok.com/music/Lost-Boys-out-march-14-7344113409723550510,7344119359591189790,281300.0,2024-03-08,1334,74,7,1,6,0.8571428571428571,0.0804498269896193,10.27163147557801,246
https://www.tiktok.com/@heynothingatl/video/7342255891892292910,19900,45,1306,i think we locked down a release date for Lost Boys but its a secret. #lostboys #spooky #vampire #indiemusic ,77,9,65,https://www.tiktok.com/music/original-sound-7342255991746022190,7342255891892292910,281300.0,2024-03-03,1303,69,4,1,3,0.75,0.0656281407035175,9.898525260706313,241
https://www.tiktok.com/@heynothingatl/video/7338168060517371178,63900,163,9413,ever lied to ur therapist? ya this is about that. #indiefolk #music #folkpunk #acoustic #indie ,92,139,1276,https://www.tiktok.com/music/original-sound-7338168170253945643,7338168060517371178,281300.0,2024-02-21,1280,49,5,2,3,0.6,0.1473082942097026,11.065090289695444,230
https://www.tiktok.com/@heynothingatl/video/7337400737976126766,45200,34,3730,end of beginning by djo. u know we gotta suck up to the algorithm. #djo #endofbeginning #cover #acoustic #music #indiemusic ,44,12,173,https://www.tiktok.com/music/original-sound-7337400830485842734,7337400737976126766,281300.0,2024-02-19,1182,66,6,3,3,0.5,0.0825221238938053,10.718874489469398,228
https://www.tiktok.com/@heynothingatl/video/7333683491227618606,14500,86,1177,for that song about lost boys #guitar #music #indierock #bigthief #emo ,24,1,45,https://www.tiktok.com/music/original-sound-7333680082332191534,7333683491227618606,281300.0,2024-02-09,1158,29,5,2,3,0.6,0.0811724137931034,9.581972891547895,218
https://www.tiktok.com/@heynothingatl/video/7332942556071873835,62200,266,6480,song inspired by the 1987 film “The Lost Boys” #music #indierock #acoustic #cagetheelephant #fyp ,101,113,634,https://www.tiktok.com/music/original-sound-7332942800587197227,7332942556071873835,281300.0,2024-02-07,1163,46,5,3,2,0.4,0.1041800643086816,11.038126355768451,216
https://www.tiktok.com/@heynothingatl/video/7332590958258818346,13400,31,1190,i promise itll sound cooler with drums and bass! #indierock #music #duo #heynothing ,62,10,95,https://www.tiktok.com/music/original-sound-7332591028517800746,7332590958258818346,281300.0,2024-02-06,1238,48,4,1,3,0.75,0.0888059701492537,9.503084610020228,215
https://www.tiktok.com/@heynothingatl/video/7332192862408314155,18000,25,1520,jersey giant (feat. our cat whos name will get us flagged) #jerseygiant #tylerchilders #countrymusic #folk #acoustic #cover #music ,65,14,109,https://www.tiktok.com/music/original-sound-7332193118789421870,7332192862408314155,281300.0,2024-02-05,1134,58,7,2,5,0.7142857142857143,0.0844444444444444,9.798182590890704,214
https://www.tiktok.com/@heynothingatl/video/7331857615955414318,26100,42,3137,didn’t mean to get all bluesy on you like that sorry #fyp #folk #emo #indiefolk #zachbryan ,44,29,294,https://www.tiktok.com/music/original-sound-7331857817264982827,7331857615955414318,281300.0,2024-02-04,1272,52,5,1,4,0.8,0.120191570881226,10.16972890675306,213
https://www.tiktok.com/@heynothingatl/video/7331468356844801322,17800,55,2123,"whatchall know bout colma, california? #fyp #indiefolk #noahkahan #folk #emo ",95,19,174,https://www.tiktok.com/music/Colma-7331468466132273963,7331468356844801322,281300.0,2024-02-03,1202,38,5,1,4,0.8,0.1192696629213483,9.787009914477434,212
https://www.tiktok.com/@heynothingatl/video/7331097422975896878,14700,61,1398,yall get that green m&m lyric? #tuckercarlson #music #folkpunk #twokidsplayinmusic #noahkahan #thefrontbottoms ,71,15,131,https://www.tiktok.com/music/original-sound-7331097578722822958,7331097422975896878,281300.0,2024-02-02,1202,30,6,1,5,0.8333333333333334,0.0951020408163265,9.595670797663969,211
